170,MD3 Flat ,  14.75 ,  13.75 ,  12.75 ,  11.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
171,MD3 Flat  DF,  14.75 ,  13.75 ,  12.75 ,  11.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
172,MD3 Frame,  14.75 ,  13.75 ,  12.75 ,  12.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
173,MD3 French,  14.75 ,  13.75 ,  12.75 ,  12.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
174,MD3 Solid ,  18.85 ,  17.85 ,  16.85 ,  15.85 ,  17.85 ,  16.85 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
175,MD3 Solid  DF,  18.85 ,  17.85 ,  16.85 ,  15.85 ,  17.85 ,  16.85 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
176,MD4 Flat ,  15.75 ,  14.75 ,  13.75 ,  12.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
177,MD4 Flat  DF,  15.75 ,  14.75 ,  13.75 ,  12.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
178,MD4 Frame,  15.75 ,  14.75 ,  13.75 ,  13.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
179,MD4 French,  15.75 ,  14.75 ,  13.75 ,  13.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
180,MD4 Solid ,  19.80 ,  18.80 ,  17.80 ,  16.80 ,  18.80 ,  17.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
181,MD4 Solid  DF,  19.80 ,  18.80 ,  17.80 ,  16.80 ,  18.80 ,  17.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
182,MD4A Flat ,  15.75 ,  14.75 ,  13.75 ,  12.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
183,MD4A Flat  DF,  15.75 ,  14.75 ,  13.75 ,  12.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
184,MD4A Frame,  15.75 ,  14.75 ,  13.75 ,  13.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
185,MD4A French,  15.75 ,  14.75 ,  13.75 ,  13.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
186,MD4A Solid ,  19.80 ,  18.80 ,  17.80 ,  16.80 ,  18.80 ,  17.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
187,MD4A Solid  DF,  19.80 ,  18.80 ,  17.80 ,  16.80 ,  18.80 ,  17.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
188,MD5 Flat,  14.75 ,  13.75 ,  12.75 ,  11.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
189,MD5 Flat DF,  14.75 ,  13.75 ,  12.75 ,  11.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
190,MD5 Frame,  14.75 ,  13.75 ,  12.75 ,  12.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
191,MD5 Frame,  14.75 ,  13.75 ,  12.75 ,  12.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
192,MD5 French,  14.75 ,  13.75 ,  12.75 ,  12.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
193,MD5 French,  14.75 ,  13.75 ,  12.75 ,  12.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
194,MD5 Solid,  18.85 ,  17.85 ,  16.85 ,  15.85 ,  17.85 ,  16.85 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
195,MD5 Solid DF,  18.85 ,  17.85 ,  16.85 ,  15.85 ,  17.85 ,  16.85 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
196,MD7 Flat ,  14.75 ,  13.75 ,  12.75 ,  11.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
197,MD7 Flat  DF,  14.75 ,  13.75 ,  12.75 ,  11.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
198,MD7 Frame,  14.75 ,  13.75 ,  12.75 ,  12.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
199,MD7 French,  14.75 ,  13.75 ,  12.75 ,  12.75 ,  13.75 ,  12.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
200,MD7 Solid ,  18.85 ,  17.85 ,  16.85 ,  15.85 ,  17.85 ,  16.85 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
201,MD7 Solid  DF,  18.85 ,  17.85 ,  16.85 ,  15.85 ,  17.85 ,  16.85 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
202,MD8 Flat ,  15.75 ,  14.75 ,  13.75 ,  12.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
203,MD8 Flat  DF,  15.75 ,  14.75 ,  13.75 ,  12.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
204,MD8 Frame,  15.75 ,  14.75 ,  13.75 ,  13.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
205,MD8 French,  15.75 ,  14.75 ,  13.75 ,  13.75 ,  14.75 ,  13.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
206,MD8 Solid ,  19.80 ,  18.80 ,  17.80 ,  16.80 ,  18.80 ,  17.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
207,MD8 Solid  DF,  19.80 ,  18.80 ,  17.80 ,  16.80 ,  18.80 ,  17.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
208,Miter Chicago Flat ,  18.75 ,  17.75 ,  16.75 ,  15.75 ,  17.75 ,  16.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
209,Miter Chicago Flat  DF,  18.75 ,  17.75 ,  16.75 ,  15.75 ,  17.75 ,  16.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
210,Miter Chicago Frame,  18.75 ,  17.75 ,  16.75 ,  16.75 ,  17.75 ,  16.75 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
211,Miter Chicago French,  18.75 ,  17.75 ,  16.75 ,  16.75 ,  17.75 ,  16.75 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
212,Miter Chicago Solid ,  22.80 ,  21.80 ,  20.80 ,  19.80 ,  21.80 ,  20.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
213,Miter Chicago Solid  DF,  22.80 ,  21.80 ,  20.80 ,  19.80 ,  21.80 ,  20.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
214,Miter Shaker Solid,  18.00 ,  17.00 ,  16.00 ,  15.00 ,  16.00 ,  16.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
215,P100,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
216,P100 DF,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
217,P100 Frame,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
218,P100 French,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
219,P100 Window valence,  240.00 ,  240.00 ,  240.00 ,  240.00 ,  240.00 ,  240.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
220,P200,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
221,P200 DF,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
222,P200 Frame,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
223,P200 French,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
224,P300,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
225,P300 DF,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
226,P300 Frame,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
227,P300 French,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
228,P400,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
229,P400 DF,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
230,P400 Frame,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
231,P400 French,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
232,P500,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
233,P500 DF,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
234,P500 Frame,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
235,P500 French,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
236,S100,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
237,S100 DF,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
238,S100 Frame,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
239,S100 French,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
240,S200,  18.50 ,  17.50 ,  16.50 ,  15.50 ,  17.50 ,  16.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
241,S200 DF,  18.50 ,  17.50 ,  16.50 ,  15.50 ,  17.50 ,  16.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
242,S200 Frame,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
243,S200 French,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
244,S300,  20.00 ,  19.00 ,  18.00 ,  17.00 ,  19.00 ,  18.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
245,S300 DF,  20.00 ,  19.00 ,  18.00 ,  17.00 ,  19.00 ,  18.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
246,S300 Frame,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
247,S300 French,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
248,S400,  18.50 ,  17.50 ,  16.50 ,  15.50 ,  17.50 ,  16.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
249,S400 DF,  18.50 ,  17.50 ,  16.50 ,  15.50 ,  17.50 ,  16.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
250,S400 Frame,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
251,S400 French,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
252,S500,  20.00 ,  19.00 ,  18.00 ,  17.00 ,  19.00 ,  18.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
253,S500 DF,  20.00 ,  19.00 ,  18.00 ,  17.00 ,  19.00 ,  18.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
254,S500 Frame,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
255,S500 French,  14.50 ,  13.50 ,  12.50 ,  11.50 ,  13.50 ,  12.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
256,Shaker A Flat,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
257,Shaker A Flat DF,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
258,Shaker A Frame,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
259,Shaker A French,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
260,Shaker B Flat,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
261,Shaker B Flat DF,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
262,Shaker B Frame,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
263,Shaker B French,  13.50 ,  12.50 ,  11.50 ,  10.50 ,  12.50 ,  11.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
264,Shaker Flat ,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
265,Shaker Flat  DF,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
266,Shaker Frame,  12.50 ,  11.50 ,  10.50 ,  10.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
267,Shaker French,  12.50 ,  11.50 ,  10.50 ,  10.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
268,Shaker Regency Center,  19.00 ,  18.00 ,  17.00 ,  16.00 ,  18.00 ,  17.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
269,Shaker Regency Center DF,  19.00 ,  18.00 ,  17.00 ,  16.00 ,  18.00 ,  17.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
270,Shaker Regency Center Frame,  12.50 ,  11.50 ,  10.50 ,  10.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
271,Shaker Regency Center French,  12.50 ,  11.50 ,  10.50 ,  10.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
272,Shaker Solid ,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
273,Shaker Solid  DF,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
274,Shaker V Groove ,  19.00 ,  18.00 ,  17.00 ,  16.00 ,  18.00 ,  17.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
275,Shaker V Groove DF,  19.00 ,  18.00 ,  17.00 ,  16.00 ,  18.00 ,  17.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
276,Shaker V Groove Frame,  12.25 ,  11.25 ,  10.25 ,  10.25 ,  11.25 ,  10.25 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
277,Shaker V Groove French,  12.25 ,  11.25 ,  10.25 ,  10.25 ,  11.25 ,  10.25 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
278,Shaker101 Flat ,  23.50 ,  22.50 ,  21.50 ,  20.50 ,  22.50 ,  21.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
279,Shaker101 Flat  DF,  23.50 ,  22.50 ,  21.50 ,  20.50 ,  22.50 ,  21.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
280,Shaker101 Frame,  23.50 ,  22.50 ,  21.50 ,  21.50 ,  22.50 ,  21.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
281,Shaker101 French,  23.50 ,  22.50 ,  21.50 ,  21.50 ,  22.50 ,  21.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
282,Shaker101 Solid ,  27.50 ,  26.50 ,  25.50 ,  24.50 ,  26.50 ,  25.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
283,Shaker101 Solid  DF,  27.50 ,  26.50 ,  25.50 ,  24.50 ,  26.50 ,  25.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
284,Shaker102 Flat ,  22.00 ,  21.00 ,  20.00 ,  19.00 ,  21.00 ,  20.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
285,Shaker102 Flat  DF,  22.00 ,  21.00 ,  20.00 ,  19.00 ,  21.00 ,  20.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
286,Shaker102 Frame,  22.00 ,  21.00 ,  20.00 ,  20.00 ,  21.00 ,  20.00 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
287,Shaker102 French,  22.00 ,  21.00 ,  20.00 ,  20.00 ,  21.00 ,  20.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
288,Shaker102 Solid ,  26.00 ,  25.00 ,  24.00 ,  23.00 ,  25.00 ,  24.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
289,Shaker102 Solid  DF,  26.00 ,  25.00 ,  24.00 ,  23.00 ,  25.00 ,  24.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
290,Shaker103 Flat ,  22.00 ,  21.00 ,  20.00 ,  19.00 ,  21.00 ,  20.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
291,Shaker103 Flat  DF,  22.00 ,  21.00 ,  20.00 ,  19.00 ,  21.00 ,  20.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
292,Shaker103 Frame,  22.00 ,  21.00 ,  20.00 ,  20.00 ,  21.00 ,  20.00 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
293,Shaker103 French,  22.00 ,  21.00 ,  20.00 ,  20.00 ,  21.00 ,  20.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
294,Shaker103 Solid ,  26.00 ,  25.00 ,  24.00 ,  23.00 ,  25.00 ,  24.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
295,Shaker103 Solid  DF,  26.00 ,  25.00 ,  24.00 ,  23.00 ,  25.00 ,  24.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
296,ShakerAM Flat ,  18.50 ,  17.50 ,  16.50 ,  15.50 ,  17.50 ,  16.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
297,ShakerAM Flat  DF,  18.50 ,  17.50 ,  16.50 ,  15.50 ,  17.50 ,  16.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
298,ShakerAM Frame,  18.50 ,  17.50 ,  16.50 ,  16.50 ,  17.50 ,  16.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
299,ShakerAM French,  18.16 ,  17.50 ,  16.50 ,  16.50 ,  17.50 ,  16.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
300,ShakerAM Solid ,  23.00 ,  22.00 ,  21.00 ,  20.00 ,  22.00 ,  21.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
301,ShakerAM Solid  DF,  23.00 ,  22.00 ,  21.00 ,  20.00 ,  22.00 ,  21.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
302,SLAB,  14.00 ,  13.00 ,  12.00 ,  11.00 ,  13.00 ,  11.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
303,SLAB DF,  14.00 ,  13.00 ,  12.00 ,  11.00 ,  13.00 ,  11.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
304,SLAB(Window Valance),0,  12.00 ,0,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
305,V Shaker V Groove ,  19.00 ,  18.00 ,  17.00 ,  16.00 ,  18.00 ,  17.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
306,V Shaker V Groove DF,  19.00 ,  18.00 ,  17.00 ,  16.00 ,  18.00 ,  17.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
307,V Shaker V Groove Frame,  12.25 ,  11.25 ,  10.25 ,  10.25 ,  11.25 ,  10.25 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
308,V Shaker V Groove French,  12.25 ,  11.25 ,  10.25 ,  10.25 ,  11.25 ,  10.25 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
309,Venice Flat,  14.00 ,  13.00 ,  12.00 ,  10.95 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
310,Venice Flat DF,  14.00 ,  13.00 ,  12.00 ,  10.95 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
311,Venice Frame,  14.00 ,  13.00 ,  12.00 ,  12.00 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
312,Venice French,  14.00 ,  13.00 ,  12.00 ,  12.00 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
313,Venice Shaker DF,  14.00 ,  13.00 ,  12.00 ,  11.00 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
314,Venice Shaker Flat,  14.00 ,  13.00 ,  12.00 ,  11.00 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
315,Venice Shaker Frame,  14.00 ,  13.00 ,  12.00 ,  11.00 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
316,Venice Shaker French,  14.00 ,  13.00 ,  12.00 ,  11.00 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
317,Venice Solid,  18.70 ,  17.70 ,  16.70 ,  15.70 ,  17.70 ,  16.70 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
318,Venice Solid DF,  18.70 ,  17.70 ,  16.70 ,  15.70 ,  17.70 ,  16.70 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
319,Vermont Flat ,  14.00 ,  13.00 ,  12.00 ,  10.95 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
320,Vermont Flat  DF,  14.00 ,  13.00 ,  12.00 ,  10.95 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
321,Vermont Frame,  14.00 ,  13.00 ,  12.00 ,  12.00 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
322,Vermont French,  14.00 ,  13.00 ,  12.00 ,  12.00 ,  13.00 ,  12.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
323,Vermont Solid ,  18.70 ,  17.70 ,  16.70 ,  15.70 ,  17.70 ,  16.70 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
324,Vermont Solid  DF,  18.70 ,  17.70 ,  16.70 ,  15.70 ,  17.70 ,  16.70 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
325,Vshaker Flat ,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
326,Vshaker Flat  DF,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
327,Vshaker Frame,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,1,3,NULL,NULL,NULL
328,Vshaker French,  12.50 ,  11.50 ,  10.50 ,  9.50 ,  11.50 ,  10.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
329,Vshaker Solid ,  16.45 ,  15.50 ,  14.50 ,  13.50 ,  15.50 ,  14.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
330,Vshaker Solid  DF,  16.45 ,  15.50 ,  14.50 ,  13.50 ,  15.50 ,  14.50 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
331,Wine Rack Lattice Pair 17X36,0,  58.00 ,0,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
332,Wine Rack Lattice Pair 24X30,0,  65.00 ,0,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
333,Wine Rack Lattice Pair 24X43,0,  80.00 ,0,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
334,"Wine Rack(Bottle) 48"" Length",0,  50.00 ,0,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
335,Wine Rack(Lattice)per pair,0,  12.50 ,0,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
336,HC-GT Flat,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
337,HC-GT Flat DF,  17.00 ,  16.00 ,  15.00 ,  14.00 ,  16.00 ,  15.00 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
338,HC-GT Solid,  20.80 ,  19.80 ,  18.80 ,  17.80 ,  19.80 ,  18.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
339,HC-GT Solid DF,  20.80 ,  19.80 ,  18.80 ,  17.80 ,  19.80 ,  18.80 ,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL
